subj,correct,problemSize,format,truth,rt
11,1,Large,Digits,False,2559
11,1,Large,Digits,False,1584
11,1,Large,Digits,False,1278
11,1,Large,Digits,False,2581
11,1,Large,Digits,False,1712
11,1,Large,Digits,False,1116
11,1,Small,Digits,True,722
11,1,Small,Digits,True,634
11,1,Small,Digits,True,871
11,1,Small,Digits,True,923
11,1,Small,Digits,True,873
11,1,Small,Digits,True,817
11,1,Small,Digits,True,646
11,1,Small,Digits,False,819
11,1,Small,Digits,False,1189
11,1,Small,Digits,False,1104
11,1,Small,Digits,False,790
11,1,Small,Digits,False,958
11,1,Small,Digits,False,840
11,1,Small,Digits,False,1855
11,1,Small,Digits,False,1387
11,1,Small,Digits,False,875
11,0,Large,Digits,True,2047
11,1,Small,Digits,True,676
11,1,Large,Digits,True,698
11,1,Large,Digits,True,711
11,1,Large,Digits,True,725
11,1,Large,Digits,True,1502
11,1,Large,Digits,True,1485
11,1,Large,Digits,True,1123
11,1,Large,Digits,True,1297
11,1,Large,Digits,True,1112
11,1,Large,Digits,False,1304
11,1,Large,Digits,False,1021
11,1,Small,Digits,True,689
11,1,Large,Digits,False,787
11,1,Large,Digits,False,1225
11,1,Large,Digits,False,1796
11,1,Large,Digits,False,1353
11,0,Large,Digits,False,681
11,1,Large,Digits,False,1268
11,1,Large,Digits,False,919
11,1,Small,Digits,True,669
11,1,Small,Digits,True,797
11,1,Small,Digits,True,584
11,1,Small,Digits,True,580
11,1,Small,Digits,True,659
11,1,Small,Digits,True,829
11,1,Small,Words,True,1322
11,1,Small,Words,False,1311
11,1,Small,Words,False,1989
11,1,Small,Words,False,1649
11,1,Small,Words,False,1208
11,1,Small,Words,False,1100
11,1,Small,Words,False,2205
11,1,Small,Words,False,1946
11,1,Small,Words,False,1578
11,1,Small,Words,False,2371
11,1,Large,Words,True,2077
11,1,Small,Words,True,938
11,1,Large,Words,True,2273
11,1,Large,Words,True,1329
11,1,Large,Words,True,2009
11,1,Large,Words,True,2670
11,1,Large,Words,True,1180
11,1,Large,Words,True,2121
11,1,Large,Words,True,1351
11,1,Large,Words,True,2057
11,1,Large,Words,False,1141
11,1,Large,Words,False,2175
11,1,Small,Words,True,1410
11,1,Large,Words,False,1826
11,1,Large,Words,False,1211
11,1,Large,Words,False,1534
11,1,Large,Words,False,2746
11,1,Large,Words,False,1493
11,1,Large,Words,False,3034
11,1,Large,Words,False,2356
11,1,Small,Words,True,1248
11,1,Small,Words,True,2008
11,1,Small,Words,True,1740
11,1,Small,Words,True,1012
11,1,Small,Words,True,1449
11,1,Small,Words,True,1922
11,1,Small,Words,True,1800
11,1,Small,Words,False,2163
11,1,Small,Words,False,1535
11,1,Small,Words,False,1051
11,1,Small,Words,False,1710
11,1,Small,Words,False,1708
11,1,Small,Words,False,1289
11,1,Small,Words,False,1554
11,0,Small,Words,False,1114
11,1,Small,Words,False,1071
11,1,Large,Words,True,1954
11,0,Small,Words,True,1012
11,1,Large,Words,True,1585
11,1,Large,Words,True,1131
11,1,Large,Words,True,1326
11,1,Large,Words,True,2153
11,1,Large,Words,True,1391
11,1,Large,Words,True,3065
11,1,Large,Words,True,801
11,0,Large,Words,True,1314
11,1,Large,Words,False,2175
11,1,Large,Words,False,1577
11,1,Small,Words,True,1079
11,1,Large,Words,False,990
11,0,Large,Words,False,2397
11,1,Large,Words,False,2665
11,1,Large,Words,False,2690
11,1,Large,Words,False,2758
11,1,Large,Words,False,1220
11,1,Large,Words,False,1179
11,1,Small,Words,True,1457
11,1,Small,Words,True,4740
11,1,Small,Words,True,1088
11,1,Small,Words,True,1060
11,1,Small,Words,True,1227
11,1,Small,Words,True,1315
11,1,Small,Words,True,1195
11,1,Small,Words,False,1112
11,1,Small,Words,False,2415
11,1,Small,Words,False,1852
11,1,Small,Words,False,1035
11,1,Small,Words,False,1703
11,1,Small,Words,False,1719
11,1,Small,Words,False,1366
11,1,Small,Words,False,1122
11,1,Small,Words,False,1773
11,0,Large,Words,True,2278
11,1,Small,Words,True,699
11,1,Large,Words,True,996
11,1,Large,Words,True,1546
11,1,Large,Words,True,2610
11,1,Large,Words,True,1787
11,1,Large,Words,True,2227
11,0,Large,Words,True,1343
11,1,Large,Words,True,2410
11,1,Large,Words,True,1242
11,1,Large,Words,False,1395
11,1,Large,Words,False,2152
11,1,Small,Words,True,820
11,1,Large,Words,False,1710
11,1,Large,Words,False,1125
11,1,Large,Words,False,2208
11,1,Large,Words,False,1813
11,1,Large,Words,False,1287
11,1,Large,Words,False,1859
11,1,Large,Words,False,2140
11,1,Small,Words,True,650
11,1,Small,Words,True,887
11,1,Small,Words,True,993
11,1,Small,Words,True,926
11,1,Small,Words,True,1578
11,1,Small,Words,True,1054
11,1,Small,Words,True,965
11,1,Small,Words,False,1160
11,0,Small,Words,False,1165
11,1,Small,Words,False,1022
11,1,Small,Words,False,1746
11,1,Small,Words,False,994
11,0,Small,Words,False,970
11,1,Small,Words,False,1284
11,1,Small,Words,False,958
11,1,Small,Words,False,1541
11,1,Large,Words,True,1106
11,1,Small,Words,True,1727
11,1,Large,Words,True,1099
11,1,Large,Words,True,1446
11,1,Large,Words,True,1651
11,0,Large,Words,True,1039
11,0,Large,Words,True,2558
11,1,Large,Words,True,835
11,1,Large,Words,True,1636
11,1,Large,Words,True,1634
11,1,Large,Words,False,2459
11,1,Large,Words,False,2368
11,1,Small,Words,True,789
11,1,Large,Words,False,2320
11,1,Large,Words,False,1730
11,1,Large,Words,False,1827
11,1,Large,Words,False,2283
11,1,Large,Words,False,1641
11,1,Large,Words,False,4026
11,1,Large,Words,False,1874
11,1,Small,Words,True,1016
11,1,Small,Words,True,1290
11,1,Small,Words,True,1024
11,1,Small,Words,True,1433
11,1,Small,Words,True,915
11,1,Small,Words,True,852
12,1,Small,Digits,True,1891
12,1,Small,Digits,False,1572
12,1,Small,Digits,False,1710
12,1,Small,Digits,False,1321
12,1,Small,Digits,False,1972
12,1,Small,Digits,False,1409
12,1,Small,Digits,False,1545
12,1,Small,Digits,False,2157
12,1,Small,Digits,False,1632
12,1,Small,Digits,False,1864
12,1,Large,Digits,True,1726
12,1,Small,Digits,True,1043
12,1,Large,Digits,True,1108
12,1,Large,Digits,True,1722
12,1,Large,Digits,True,1978
12,1,Large,Digits,True,1359
12,0,Large,Digits,True,1640
12,1,Large,Digits,True,1316
12,0,Large,Digits,True,1890
12,1,Large,Digits,True,1299
12,0,Large,Digits,False,2147
12,1,Large,Digits,False,1596
12,1,Small,Digits,True,1579
12,1,Large,Digits,False,1442
12,1,Large,Digits,False,1420
12,1,Large,Digits,False,1941
12,1,Large,Digits,False,1511
12,1,Large,Digits,False,1523
12,1,Large,Digits,False,1509
12,1,Large,Digits,False,1866
12,1,Small,Digits,True,1042
12,1,Small,Digits,True,1252
12,1,Small,Digits,True,1228
12,1,Small,Digits,True,1035
12,1,Small,Digits,True,1186
12,1,Small,Digits,True,1121
12,1,Small,Digits,True,859
12,1,Small,Digits,False,1354
12,1,Small,Digits,False,1355
12,1,Small,Digits,False,1267
12,1,Small,Digits,False,1148
12,1,Small,Digits,False,1617
12,1,Small,Digits,False,1468
12,1,Small,Digits,False,1148
12,1,Small,Digits,False,1282
12,1,Small,Digits,False,1416
12,1,Large,Digits,True,997
12,1,Small,Digits,True,812
12,0,Large,Digits,True,1390
12,1,Large,Digits,True,1091
12,1,Large,Digits,True,1218
12,1,Large,Digits,True,1673
12,1,Large,Digits,True,1088
12,1,Large,Digits,True,1726
12,1,Large,Digits,True,1485
12,1,Large,Digits,True,1021
12,1,Large,Digits,False,1770
12,1,Large,Digits,False,1780
12,1,Small,Digits,True,1426
12,1,Large,Digits,False,1256
12,1,Large,Digits,False,1122
12,1,Large,Digits,False,1908
12,1,Large,Digits,False,1279
12,1,Large,Digits,False,1975
12,1,Large,Digits,False,1230
12,1,Large,Digits,False,1258
12,1,Small,Digits,True,1387
12,1,Small,Digits,True,1500
12,1,Small,Digits,True,1095
12,1,Small,Digits,True,1090
12,1,Small,Digits,True,982
12,1,Small,Digits,True,1238
12,1,Small,Digits,True,1304
12,1,Small,Digits,False,1600
12,1,Small,Digits,False,1112
12,1,Small,Digits,False,2683
12,1,Small,Digits,False,1311
12,1,Small,Digits,False,1374
12,1,Small,Digits,False,1107
12,1,Small,Digits,False,1695
12,1,Small,Digits,False,1006
12,1,Small,Digits,False,1333
12,1,Large,Digits,True,1596
12,1,Small,Digits,True,1394
12,0,Large,Digits,True,1551
12,1,Large,Digits,True,1426
12,1,Large,Digits,True,1049
12,1,Large,Digits,True,1074
12,0,Large,Digits,True,2084
12,1,Large,Digits,True,1088
12,1,Large,Digits,True,1119
12,1,Large,Digits,True,1273
12,1,Large,Digits,False,1228
12,1,Large,Digits,False,1321
12,1,Small,Digits,True,1215
12,0,Large,Digits,False,1015
12,1,Large,Digits,False,1150
12,1,Large,Digits,False,1264
12,1,Large,Digits,False,1190
12,1,Large,Digits,False,1156
12,1,Large,Digits,False,1104
12,1,Large,Digits,False,1085
12,1,Small,Digits,True,946
12,1,Small,Digits,True,1091
12,1,Small,Digits,True,1542
12,1,Small,Digits,True,1093
12,1,Small,Digits,True,1170
12,1,Small,Digits,True,1144
12,1,Small,Digits,True,1413
12,1,Small,Digits,False,982
12,1,Small,Digits,False,1494
12,1,Small,Digits,False,1686
12,0,Small,Digits,False,987
12,1,Small,Digits,False,2138
12,1,Small,Digits,False,1449
12,1,Small,Digits,False,1410
12,1,Small,Digits,False,1560
12,1,Small,Digits,False,1004
12,1,Large,Digits,True,1161
12,1,Small,Digits,True,3148
12,1,Large,Digits,True,1076
12,1,Large,Digits,True,859
12,1,Large,Digits,True,1094
12,1,Large,Digits,True,1180
12,1,Large,Digits,True,2512
12,1,Large,Digits,True,1590
12,1,Large,Digits,True,1136
12,1,Large,Digits,True,834
12,1,Large,Digits,False,1147
12,1,Large,Digits,False,1295
12,1,Small,Digits,True,1096
12,1,Large,Digits,False,1144
12,1,Large,Digits,False,1060
12,1,Large,Digits,False,1309
12,1,Large,Digits,False,1679
12,1,Large,Digits,False,1107
12,1,Large,Digits,False,1772
12,1,Large,Digits,False,1605
12,1,Small,Digits,True,1237
12,1,Small,Digits,True,1009
12,1,Small,Digits,True,869
12,1,Small,Digits,True,834
12,1,Small,Digits,True,1238
12,1,Small,Digits,True,818
12,1,Small,Words,True,1527
12,1,Small,Words,False,2677
12,1,Small,Words,False,4253
12,1,Small,Words,False,1817
12,1,Small,Words,False,2393
12,1,Small,Words,False,1576
12,1,Small,Words,False,2005
12,1,Small,Words,False,1861
12,1,Small,Words,False,2082
12,1,Small,Words,False,2696
12,1,Large,Words,True,2362
12,1,Small,Words,True,1946
12,1,Large,Words,True,3038
12,1,Large,Words,True,2601
12,1,Large,Words,True,2018
12,1,Large,Words,True,3146
12,1,Large,Words,True,2659
12,0,Large,Words,True,2502
12,1,Large,Words,True,1272
12,1,Large,Words,True,2630
12,1,Large,Words,False,1738
12,1,Large,Words,False,1812
12,1,Small,Words,True,1345
12,1,Large,Words,False,2763
12,1,Large,Words,False,1598
12,1,Large,Words,False,2485
12,1,Large,Words,False,2425
12,1,Large,Words,False,2194
12,1,Large,Words,False,1885
12,1,Large,Words,False,1620
12,1,Small,Words,True,1418
12,1,Small,Words,True,2090
12,1,Small,Words,True,172
12,1,Small,Words,True,2066
12,1,Small,Words,True,2027
12,1,Small,Words,True,2750
12,1,Small,Words,True,2430
12,1,Small,Words,False,1887
12,1,Small,Words,False,1875
12,1,Small,Words,False,1839
12,1,Small,Words,False,1891
12,1,Small,Words,False,1650
12,1,Small,Words,False,1507
12,1,Small,Words,False,2085
12,1,Small,Words,False,1251
12,1,Small,Words,False,1581
12,0,Large,Words,True,1854
12,1,Small,Words,True,2234
12,1,Large,Words,True,2107
12,1,Large,Words,True,2195
12,1,Large,Words,True,1264
12,1,Large,Words,True,2098
12,1,Large,Words,True,2670
12,1,Large,Words,True,2133
12,1,Large,Words,True,1038
12,1,Large,Words,True,1368
12,1,Large,Words,False,1839
12,1,Large,Words,False,1633
12,1,Small,Words,True,1426
12,1,Large,Words,False,2234
12,1,Large,Words,False,2061
12,1,Large,Words,False,2456
12,1,Large,Words,False,1710
12,1,Large,Words,False,2243
12,1,Large,Words,False,1666
12,1,Large,Words,False,1829
12,1,Small,Words,True,2903
12,1,Small,Words,True,1880
12,1,Small,Words,True,1804
12,0,Small,Words,True,2037
12,1,Small,Words,True,1217
12,1,Small,Words,True,2239
12,1,Small,Words,True,1492
12,1,Small,Words,False,2920
12,1,Small,Words,False,1440
12,1,Small,Words,False,2125
12,1,Small,Words,False,1720
12,1,Small,Words,False,1640
12,1,Small,Words,False,1738
12,1,Small,Words,False,1449
12,1,Small,Words,False,1866
12,1,Small,Words,False,1642
12,1,Large,Words,True,1635
12,1,Small,Words,True,2516
12,1,Large,Words,True,1379
12,1,Large,Words,True,2451
12,1,Large,Words,True,1970
12,1,Large,Words,True,2020
12,1,Large,Words,True,2610
12,1,Large,Words,True,1345
12,1,Large,Words,True,2168
12,1,Large,Words,True,3164
12,1,Large,Words,False,2389
12,1,Large,Words,False,1711
12,1,Small,Words,True,1814
12,1,Large,Words,False,2136
12,1,Large,Words,False,1541
12,1,Large,Words,False,1500
12,1,Large,Words,False,1662
12,1,Large,Words,False,1156
12,1,Large,Words,False,1619
12,1,Large,Words,False,1525
12,1,Small,Words,True,1522
12,1,Small,Words,True,1240
12,1,Small,Words,True,1023
12,1,Small,Words,True,1067
12,1,Small,Words,True,2324
12,1,Small,Words,True,1522
12,1,Small,Words,True,1445
12,1,Small,Words,False,1528
12,1,Small,Words,False,1296
12,1,Small,Words,False,1467
12,1,Small,Words,False,1616
12,1,Small,Words,False,1382
12,1,Small,Words,False,1191
12,1,Small,Words,False,2071
12,1,Small,Words,False,1756
12,1,Small,Words,False,1549
12,1,Large,Words,True,1273
12,1,Small,Words,True,1833
12,1,Large,Words,True,1466
12,0,Large,Words,True,1794
12,1,Large,Words,True,1459
12,1,Large,Words,True,1187
12,1,Large,Words,True,1517
12,1,Large,Words,True,1114
12,1,Large,Words,True,1400
12,1,Large,Words,True,1960
12,1,Large,Words,False,2048
12,1,Large,Words,False,2104
12,1,Small,Words,True,1448
12,0,Large,Words,False,2137
12,1,Large,Words,False,1514
12,1,Large,Words,False,1971
12,1,Large,Words,False,1570
12,1,Large,Words,False,2068
12,1,Large,Words,False,1849
12,1,Large,Words,False,1778
12,1,Small,Words,True,1590
12,1,Small,Words,True,1217
12,1,Small,Words,True,1315
12,1,Small,Words,True,1227
12,1,Small,Words,True,1509
12,1,Small,Words,True,3077
13,1,Small,Digits,True,2151
13,1,Small,Digits,False,1884
13,1,Small,Digits,False,3686
13,1,Small,Digits,False,1092
13,1,Small,Digits,False,1770
13,1,Small,Digits,False,1088
13,1,Small,Digits,False,1475
13,1,Small,Digits,False,2158
13,1,Small,Digits,False,2152
13,1,Small,Digits,False,1001
13,1,Large,Digits,True,1728
13,1,Small,Digits,True,1174
13,1,Large,Digits,True,971
13,1,Large,Digits,True,2799
13,0,Large,Digits,True,9329
13,0,Large,Digits,True,2470
13,1,Large,Digits,True,3836
13,0,Large,Digits,True,1172
13,1,Large,Digits,True,2438
13,1,Large,Digits,True,1314
13,1,Large,Digits,False,3290
13,1,Large,Digits,False,1866
13,1,Small,Digits,True,2283
13,1,Large,Digits,False,1643
13,1,Large,Digits,False,1470
13,1,Large,Digits,False,3619
13,1,Large,Digits,False,1657
13,1,Large,Digits,False,1877
13,1,Large,Digits,False,3491
13,1,Large,Digits,False,1881
13,1,Small,Digits,True,1337
13,1,Small,Digits,True,2169
13,1,Small,Digits,True,1024
13,1,Small,Digits,True,1355
13,1,Small,Digits,True,1674
13,1,Small,Digits,True,1658
13,1,Small,Digits,True,771
13,1,Small,Digits,False,1840
13,1,Small,Digits,False,1256
13,1,Small,Digits,False,1477
13,1,Small,Digits,False,886
13,1,Small,Digits,False,2131
13,1,Small,Digits,False,2397
13,1,Small,Digits,False,1975
13,1,Small,Digits,False,1969
13,1,Small,Digits,False,1341
13,1,Large,Digits,True,964
13,1,Small,Digits,True,992
13,0,Large,Digits,True,2843
13,1,Large,Digits,True,2632
13,1,Large,Digits,True,2530
13,1,Large,Digits,True,2186
13,1,Large,Digits,True,1862
13,0,Large,Digits,True,2426
13,1,Large,Digits,True,1248
13,1,Large,Digits,True,2637
13,1,Large,Digits,False,1147
13,1,Large,Digits,False,2762
13,1,Small,Digits,True,2135
13,1,Large,Digits,False,878
13,1,Large,Digits,False,3336
13,1,Large,Digits,False,1566
13,1,Large,Digits,False,3677
13,1,Large,Digits,False,1189
13,1,Large,Digits,False,758
13,0,Large,Digits,False,3520
13,1,Small,Digits,True,1542
13,1,Small,Digits,True,915
13,1,Small,Digits,True,1452
13,1,Small,Digits,True,929
13,1,Small,Digits,True,2826
13,1,Small,Digits,True,754
13,1,Small,Digits,True,827
13,1,Small,Digits,False,1236
13,1,Small,Digits,False,1044
13,1,Small,Digits,False,2094
13,1,Small,Digits,False,1582
13,1,Small,Digits,False,828
13,1,Small,Digits,False,1340
13,1,Small,Digits,False,1429
13,1,Small,Digits,False,948
13,1,Small,Digits,False,940
13,0,Large,Digits,True,3147
13,1,Small,Digits,True,1186
13,1,Large,Digits,True,2285
13,1,Large,Digits,True,1904
13,1,Large,Digits,True,718
13,1,Large,Digits,True,1810
13,0,Large,Digits,True,1178
13,1,Large,Digits,True,2072
13,0,Large,Digits,True,1934
13,1,Large,Digits,True,749
13,1,Large,Digits,False,3509
13,1,Large,Digits,False,2370
13,1,Small,Digits,True,1458
13,1,Large,Digits,False,1331
13,1,Large,Digits,False,2503
13,1,Large,Digits,False,1429
13,0,Large,Digits,False,1026
13,1,Large,Digits,False,2010
13,1,Large,Digits,False,2605
13,1,Large,Digits,False,2726
13,1,Small,Digits,True,1248
13,1,Small,Digits,True,744
13,1,Small,Digits,True,1119
13,1,Small,Digits,True,1292
13,0,Small,Digits,True,1005
13,1,Small,Digits,True,1449
13,1,Small,Digits,True,1049
13,1,Small,Digits,False,1364
13,0,Small,Digits,False,1187
13,1,Small,Digits,False,1228
13,0,Small,Digits,False,2251
13,1,Small,Digits,False,1252
13,1,Small,Digits,False,1753
13,1,Small,Digits,False,1387
13,1,Small,Digits,False,1761
13,1,Small,Digits,False,1024
13,1,Large,Digits,True,2356
13,1,Small,Digits,True,1342
13,1,Large,Digits,True,1068
13,1,Large,Digits,True,1022
13,1,Large,Digits,True,1386
13,0,Large,Digits,True,1668
13,1,Large,Digits,True,2471
13,0,Large,Digits,True,1782
13,1,Large,Digits,True,2726
13,1,Large,Digits,True,3060
13,1,Large,Digits,False,1712
13,1,Large,Digits,False,3067
13,1,Small,Digits,True,1097
13,1,Large,Digits,False,4669
13,1,Large,Digits,False,925
13,1,Large,Digits,False,3354
13,1,Large,Digits,False,2177
13,1,Large,Digits,False,1086
13,0,Large,Digits,False,2683
13,1,Large,Digits,False,5684
13,1,Small,Digits,True,1037
13,1,Small,Digits,True,798
13,1,Small,Digits,True,964
13,1,Small,Digits,True,1406
13,1,Small,Digits,True,831
13,1,Small,Digits,True,639
13,1,Small,Words,True,1274
13,1,Small,Words,False,3406
13,0,Small,Words,False,2877
13,1,Small,Words,False,4678
13,1,Small,Words,False,2521
13,1,Small,Words,False,2619
13,1,Small,Words,False,3065
13,1,Small,Words,False,1954
13,1,Small,Words,False,2616
13,1,Small,Words,False,3471
13,1,Large,Words,True,4082
13,1,Small,Words,True,2471
13,1,Large,Words,True,4763
13,1,Large,Words,True,3411
13,1,Large,Words,True,2973
13,1,Large,Words,True,4782
13,1,Large,Words,True,2583
13,0,Large,Words,True,4344
13,1,Large,Words,True,1964
13,0,Large,Words,True,3689
13,1,Large,Words,False,1545
13,1,Large,Words,False,2628
13,1,Small,Words,True,1488
13,1,Large,Words,False,3349
13,1,Large,Words,False,1963
13,1,Large,Words,False,2350
13,1,Large,Words,False,6612
13,1,Large,Words,False,1901
13,0,Large,Words,False,2795
13,1,Large,Words,False,2612
13,1,Small,Words,True,2414
13,1,Small,Words,True,2572
13,1,Small,Words,True,1310
13,1,Small,Words,True,1954
13,1,Small,Words,True,2899
13,1,Small,Words,True,1916
13,1,Small,Words,True,3102
13,1,Small,Words,False,1560
13,1,Small,Words,False,1822
13,1,Small,Words,False,1847
13,1,Small,Words,False,2046
13,1,Small,Words,False,2691
13,1,Small,Words,False,2005
13,1,Small,Words,False,2194
13,1,Small,Words,False,959
13,1,Small,Words,False,1500
13,1,Large,Words,True,3112
13,1,Small,Words,True,1844
13,1,Large,Words,True,4179
13,1,Large,Words,True,2877
13,1,Large,Words,True,1392
13,1,Large,Words,True,2781
13,1,Large,Words,True,2915
13,1,Large,Words,True,3107
13,1,Large,Words,True,1379
13,1,Large,Words,True,1285
13,0,Large,Words,False,3869
13,1,Large,Words,False,3032
13,1,Small,Words,True,1858
13,1,Large,Words,False,1803
13,1,Large,Words,False,2201
13,1,Large,Words,False,3155
13,1,Large,Words,False,2756
13,1,Large,Words,False,1298
13,1,Large,Words,False,3679
13,1,Large,Words,False,1077
13,1,Small,Words,True,1030
13,1,Small,Words,True,2648
13,1,Small,Words,True,1654
13,1,Small,Words,True,1976
13,1,Small,Words,True,1396
13,1,Small,Words,True,2127
13,1,Small,Words,True,2181
13,1,Small,Words,False,1730
13,1,Small,Words,False,2711
13,1,Small,Words,False,2109
13,1,Small,Words,False,1332
13,1,Small,Words,False,2371
13,1,Small,Words,False,2263
13,1,Small,Words,False,1115
13,1,Small,Words,False,1715
13,1,Small,Words,False,3240
13,0,Large,Words,True,2058
13,1,Small,Words,True,1440
13,1,Large,Words,True,2130
13,1,Large,Words,True,2404
13,1,Large,Words,True,3666
13,1,Large,Words,True,3922
13,0,Large,Words,True,2263
13,1,Large,Words,True,2002
13,1,Large,Words,True,2319
13,1,Large,Words,True,1222
13,1,Large,Words,False,4354
13,1,Large,Words,False,4546
13,1,Small,Words,True,1618
13,1,Large,Words,False,2410
13,1,Large,Words,False,986
13,1,Large,Words,False,1711
13,1,Large,Words,False,3442
13,1,Large,Words,False,1073
13,1,Large,Words,False,2936
13,1,Large,Words,False,2738
13,1,Small,Words,True,971
13,1,Small,Words,True,1133
13,1,Small,Words,True,1300
13,1,Small,Words,True,2234
13,1,Small,Words,True,2420
13,1,Small,Words,True,1516
13,1,Small,Words,True,938
13,1,Small,Words,False,2253
13,1,Small,Words,False,1701
13,1,Small,Words,False,951
13,1,Small,Words,False,2062
13,1,Small,Words,False,1387
13,1,Small,Words,False,1354
13,1,Small,Words,False,2324
13,0,Small,Words,False,1675
13,1,Small,Words,False,1524
13,1,Large,Words,True,1366
13,1,Small,Words,True,1998
13,1,Large,Words,True,1100
13,1,Large,Words,True,2761
13,1,Large,Words,True,3312
13,1,Large,Words,True,2755
13,1,Large,Words,True,2182
13,1,Large,Words,True,880
13,1,Large,Words,True,2994
13,0,Large,Words,True,2969
13,1,Large,Words,False,3449
13,1,Large,Words,False,3658
13,1,Small,Words,True,1619
13,1,Large,Words,False,2209
13,1,Large,Words,False,1431
13,1,Large,Words,False,2641
13,1,Large,Words,False,2232
13,1,Large,Words,False,3018
13,1,Large,Words,False,2001
13,1,Large,Words,False,3432
13,1,Small,Words,True,2089
13,1,Small,Words,True,2683
13,1,Small,Words,True,1560
13,1,Small,Words,True,1824
13,1,Small,Words,True,1457
13,1,Small,Words,True,1969
14,1,Small,Digits,True,1312
14,1,Small,Digits,False,1023
14,1,Small,Digits,False,1495
14,1,Small,Digits,False,942
14,1,Small,Digits,False,2693
14,1,Small,Digits,False,824
14,1,Small,Digits,False,1200
14,0,Small,Digits,False,1547
14,1,Small,Digits,False,2033
14,1,Small,Digits,False,852
14,1,Large,Digits,True,1985
14,1,Small,Digits,True,1039
14,1,Large,Digits,True,1514
14,0,Large,Digits,True,1685
14,0,Large,Digits,True,1652
14,0,Large,Digits,True,1299
14,1,Large,Digits,True,1401
14,0,Large,Digits,True,3031
14,1,Large,Digits,True,2946
14,1,Large,Digits,True,1140
14,1,Large,Digits,False,898
14,1,Large,Digits,False,177
14,0,Small,Digits,True,1138
14,1,Large,Digits,False,1873
14,1,Large,Digits,False,1022
14,1,Large,Digits,False,954
14,1,Large,Digits,False,5583
14,1,Large,Digits,False,1083
14,0,Large,Digits,False,1476
14,1,Large,Digits,False,1309
14,1,Small,Digits,True,1436
14,1,Small,Digits,True,1186
14,0,Small,Digits,True,1167
14,1,Small,Digits,True,1249
14,1,Small,Digits,True,1111
14,1,Small,Digits,True,1243
14,1,Small,Digits,True,934
14,1,Small,Digits,False,1394
14,1,Small,Digits,False,998
14,1,Small,Digits,False,1642
14,1,Small,Digits,False,843
14,1,Small,Digits,False,1083
14,0,Small,Digits,False,1780
14,1,Small,Digits,False,1115
14,1,Small,Digits,False,1311
14,0,Small,Digits,False,1845
14,1,Large,Digits,True,932
14,1,Small,Digits,True,1571
14,1,Large,Digits,True,2027
14,1,Large,Digits,True,3490
14,1,Large,Digits,True,8291
14,1,Large,Digits,True,2571
14,1,Large,Digits,True,2553
14,0,Large,Digits,True,1857
14,1,Large,Digits,True,884
14,1,Large,Digits,True,2967
14,1,Large,Digits,False,2213
14,1,Large,Digits,False,3150
14,1,Small,Digits,True,1139
14,1,Large,Digits,False,1416
14,1,Large,Digits,False,2001
14,1,Large,Digits,False,2723
14,1,Large,Digits,False,2619
14,1,Large,Digits,False,4346
14,1,Large,Digits,False,1400
14,1,Large,Digits,False,1473
14,1,Small,Digits,True,1719
14,1,Small,Digits,True,769
14,1,Small,Digits,True,1737
14,1,Small,Digits,True,847
14,1,Small,Digits,True,892
14,1,Small,Digits,True,810
14,1,Small,Digits,True,1006
14,0,Small,Digits,False,1105
14,1,Small,Digits,False,772
14,1,Small,Digits,False,2227
14,1,Small,Digits,False,1614
14,0,Small,Digits,False,953
14,1,Small,Digits,False,1912
14,1,Small,Digits,False,2132
14,0,Small,Digits,False,3311
14,0,Small,Digits,False,1158
14,0,Large,Digits,True,1935
14,1,Small,Digits,True,1502
14,0,Large,Digits,True,1903
14,0,Large,Digits,True,2197
14,1,Large,Digits,True,1091
14,0,Large,Digits,True,2209
14,1,Large,Digits,True,1215
14,1,Large,Digits,True,3424
14,0,Large,Digits,True,3299
14,1,Large,Digits,True,1206
14,1,Large,Digits,False,1042
14,1,Large,Digits,False,7305
14,1,Small,Digits,True,2153
14,1,Large,Digits,False,2538
14,1,Large,Digits,False,2808
14,1,Large,Digits,False,1666
14,1,Large,Digits,False,1109
14,1,Large,Digits,False,2609
14,1,Large,Digits,False,886
14,1,Large,Digits,False,1909
14,1,Small,Digits,True,877
14,1,Small,Digits,True,1240
14,1,Small,Digits,True,1272
14,1,Small,Digits,True,1217
14,0,Small,Digits,True,696
14,1,Small,Digits,True,1013
14,1,Small,Digits,True,1037
14,1,Small,Digits,False,3170
14,1,Small,Digits,False,1622
14,1,Small,Digits,False,1390
14,1,Small,Digits,False,1115
14,1,Small,Digits,False,4717
14,1,Small,Digits,False,1848
14,0,Small,Digits,False,1524
14,1,Small,Digits,False,2551
14,1,Small,Digits,False,796
14,0,Large,Digits,True,1555
14,1,Small,Digits,True,1643
14,1,Large,Digits,True,899
14,1,Large,Digits,True,1187
14,0,Large,Digits,True,2672
14,1,Large,Digits,True,1299
14,0,Large,Digits,True,9265
14,0,Large,Digits,True,1888
14,1,Large,Digits,True,911
14,0,Large,Digits,True,6823
14,1,Large,Digits,False,4660
14,1,Large,Digits,False,4720
14,1,Small,Digits,True,2682
14,1,Large,Digits,False,4602
14,1,Large,Digits,False,1071
14,1,Large,Digits,False,1087
14,1,Large,Digits,False,1365
14,0,Large,Digits,False,983
14,1,Large,Digits,False,2304
14,1,Large,Digits,False,4441
14,1,Small,Digits,True,1074
